ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_LETH-T2,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_LETH-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_LETH-P,SELL_BABS-P,BUY_LETH-P,tick,timestamp
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:42:33.541044
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:42:33.541044
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:42:33.541044
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:42:33.541044
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:42:33.541044
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:42:33.541044
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:42:33.541044
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:42:34.133327
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:42:34.133327
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:42:34.133327
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:42:34.133327
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:42:34.133327
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:42:34.133327
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:42:34.133327
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:42:35.285315
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:42:35.285315
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:42:35.285315
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:42:35.285315
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:42:35.285315
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:42:35.285315
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:42:35.285315
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:42:36.327387
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:42:36.327387
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:42:36.327387
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:42:36.327387
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:42:36.327387
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:42:36.327387
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:42:36.327387
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:42:37.369680
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:42:37.369680
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:42:37.369680
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:42:37.369680
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:42:37.369680
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:42:37.369680
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:42:37.369680
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:42:38.422600
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:42:38.422600
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:42:38.422600
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:42:38.422600
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:42:38.422600
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:42:38.422600
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:42:38.422600
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:42:39.475888
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:42:39.475888
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:42:39.475888
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:42:39.475888
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:42:39.475888
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:42:39.475888
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:42:39.475888
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:42:40.523791
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:42:40.523791
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:42:40.523791
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:42:40.523791
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:42:40.523791
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:42:40.523791
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:42:40.523791
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:42:41.560559
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:42:41.560559
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:42:41.560559
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:42:41.560559
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:42:41.560559
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:42:41.560559
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:42:41.560559
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:42:42.664777
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:42:42.664777
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:42:42.664777
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:42:42.664777
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:42:42.664777
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:42:42.664777
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:42:42.664777
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:42:43.275764
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:42:43.275764
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:42:43.275764
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:42:43.275764
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:42:43.275764
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:42:43.275764
ELEC-F,21.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:42:43.275764
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:42:44.321603
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:42:44.321603
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:42:44.321603
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:42:44.321603
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:42:44.321603
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:42:44.321603
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:42:44.321603
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:42:45.371231
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:42:45.371231
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:42:45.371231
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:42:45.371231
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:42:45.371231
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:42:45.371231
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:42:45.371231
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:42:46.418880
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:42:46.418880
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:42:46.418880
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:42:46.418880
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:42:46.418880
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:42:46.418880
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:42:46.418880
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:42:47.464996
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:42:47.464996
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:42:47.464996
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:42:47.464996
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:42:47.464996
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:42:47.464996
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:42:47.464996
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:42:48.509229
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:42:48.509229
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:42:48.509229
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:42:48.509229
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:42:48.509229
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:42:48.509229
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:42:48.509229
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:42:49.552048,12.0,2.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $11.95 and $21.95.<br><br>There will be 804 contracts available in the entire ELEC market, 402 contracts for buying and 402 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:42:49.552048,11.0,2.0,149.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow will be 29 degrees Celsius.
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:42:49.552048,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:42:49.552048,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:42:49.552048,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:42:49.552048,,,,,,
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:42:49.552048,,,,,,
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:42:50.599888
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:42:50.599888
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:42:50.599888
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:42:50.599888
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:42:50.599888
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:42:50.599888
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:42:50.599888
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:42:51.637949
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:42:51.637949
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:42:51.637949
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:42:51.637949
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:42:51.637949
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:42:51.637949
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:42:51.637949
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:42:52.745236
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:42:52.745236
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:42:52.745236
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:42:52.745236
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:42:52.745236
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:42:52.745236
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:42:52.745236
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:42:53.343512
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:42:53.343512
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:42:53.343512
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:42:53.343512
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:42:53.343512
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:42:53.343512
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:42:53.343512
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:42:54.392721
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:42:54.392721
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:42:54.392721
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:42:54.392721
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:42:54.392721
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:42:54.392721
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:42:54.392721
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:42:55.427638
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:42:55.427638
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:42:55.427638
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:42:55.427638
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:42:55.427638
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:42:55.427638
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:42:55.427638
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:42:56.466174
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:42:56.466174
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:42:56.466174
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:42:56.466174
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:42:56.466174
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:42:56.466174
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:42:56.466174
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 17:42:57.516831
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 17:42:57.516831
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 17:42:57.516831
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 17:42:57.516831
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 17:42:57.516831
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 17:42:57.516831
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 17:42:57.516831
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 17:42:58.556809
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 17:42:58.556809
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 17:42:58.556809
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 17:42:58.556809
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 17:42:58.556809
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 17:42:58.556809
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 17:42:58.556809
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 17:42:59.597004
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 17:42:59.597004
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 17:42:59.597004
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 17:42:59.597004
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 17:42:59.597004
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 17:42:59.597004
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 17:42:59.597004
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 17:43:00.626128
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 17:43:00.626128
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 17:43:00.626128
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 17:43:00.626128
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 17:43:00.626128
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 17:43:00.626128
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 17:43:00.626128
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 17:43:01.660686
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 17:43:01.660686
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 17:43:01.660686
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 17:43:01.660686
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 17:43:01.660686
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 17:43:01.660686
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 17:43:01.660686
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 17:43:02.699302
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 17:43:02.699302
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 17:43:02.699302
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 17:43:02.699302
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 17:43:02.699302
