ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CITY-D,BUY_UOTB-P,SELL_DUBL-T1,SELL_CITY-T1,BUY_CHUL-P,SELL_UOTB-D,SELL_CITY-D,SELL_CITY-T2,BUY_CITY-P,SELL_CITY-P,BUY_DUBL-T1,BUY_UOTB-D,BUY_CITY-T1,BUY_DUBL-P,SELL_LAVL-D,tick,timestamp
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 16:17:58.719158
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 16:17:58.719158
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 16:17:58.719158
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 16:17:58.719158
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 16:17:58.719158
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 16:17:58.719158
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-03 16:17:58.719158
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 16:17:59.756674
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 16:17:59.756674
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 16:17:59.756674
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 16:17:59.756674
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 16:17:59.756674
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 16:17:59.756674
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-03 16:17:59.756674
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 16:18:00.808117
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 16:18:00.808117
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 16:18:00.808117
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 16:18:00.808117
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 16:18:00.808117
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 16:18:00.808117
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-03 16:18:00.808117
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 16:18:01.338287
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 16:18:01.338287
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 16:18:01.338287
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 16:18:01.338287
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 16:18:01.338287
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 16:18:01.338287
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-03 16:18:01.338287
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 16:18:02.400550
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 16:18:02.400550
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 16:18:02.400550
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 16:18:02.400550
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 16:18:02.400550
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 16:18:02.400550
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-03 16:18:02.400550
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 16:18:03.434669
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 16:18:03.434669
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 16:18:03.434669
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 16:18:03.434669
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 16:18:03.434669
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 16:18:03.434669
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-03 16:18:03.434669
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 16:18:04.480539
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 16:18:04.480539
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 16:18:04.480539
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 16:18:04.480539
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 16:18:04.480539
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 16:18:04.480539
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-03 16:18:04.480539
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 16:18:05.574867
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 16:18:05.574867
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 16:18:05.574867
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 16:18:05.574867
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 16:18:05.574867
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 16:18:05.574867
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-03 16:18:05.574867
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 16:18:06.610122
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 16:18:06.610122
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 16:18:06.610122
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 16:18:06.610122
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 16:18:06.610122
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 16:18:06.610122
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 16:18:06.610122
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 16:18:07.647716
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 16:18:07.647716
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 16:18:07.647716
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 16:18:07.647716
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 16:18:07.647716
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 16:18:07.647716
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 16:18:07.647716
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 16:18:08.683996
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 16:18:08.683996
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 16:18:08.683996
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 16:18:08.683996
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 16:18:08.683996
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 16:18:08.683996
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 16:18:08.683996
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 16:18:09.715841
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 16:18:09.715841
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 16:18:09.715841
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 16:18:09.715841
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 16:18:09.715841
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 16:18:09.715841
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 16:18:09.715841
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 16:18:10.756105
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 16:18:10.756105
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 16:18:10.756105
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 16:18:10.756105
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 16:18:10.756105
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 16:18:10.756105
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 16:18:10.756105
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 16:18:11.786898
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 16:18:11.786898
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 16:18:11.786898
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 16:18:11.786898
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 16:18:11.786898
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 16:18:11.786898
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 16:18:11.786898
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 16:18:12.379960
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 16:18:12.379960
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 16:18:12.379960
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 16:18:12.379960
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 16:18:12.379960
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 16:18:12.379960
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 16:18:12.379960
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 16:18:13.474970
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 16:18:13.474970
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 16:18:13.474970
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 16:18:13.474970
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 16:18:13.474970
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 16:18:13.474970
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 16:18:13.474970
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 16:18:14.512338
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 16:18:14.512338
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 16:18:14.512338
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 16:18:14.512338
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 16:18:14.512338
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 16:18:14.512338
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 16:18:14.512338
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 16:18:15.551294
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 16:18:15.551294
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 16:18:15.551294
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 16:18:15.551294
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 16:18:15.551294
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 16:18:15.551294
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 16:18:15.551294
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 16:18:16.588755
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 16:18:16.588755
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 16:18:16.588755
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 16:18:16.588755
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 16:18:16.588755
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 16:18:16.588755
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 16:18:16.588755
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 16:18:17.625734
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 16:18:17.625734
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 16:18:17.625734
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 16:18:17.625734
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 16:18:17.625734
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 16:18:17.625734
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 16:18:17.625734
NG,2.18,2.16,2.2,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 16:18:18.660334
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 16:18:18.660334
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 16:18:18.660334
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 16:18:18.660334
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 16:18:18.660334
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 16:18:18.660334
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 16:18:18.660334
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 16:18:19.696728
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 16:18:19.696728
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 16:18:19.696728
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 16:18:19.696728
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 16:18:19.696728
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 16:18:19.696728
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 16:18:19.696728
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 16:18:20.733351
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 16:18:20.733351
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 16:18:20.733351
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 16:18:20.733351
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 16:18:20.733351
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 16:18:20.733351
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 16:18:20.733351
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 16:18:21.764332
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 16:18:21.764332
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 16:18:21.764332
ELEC-day4,0.0,18.3,18.31,402.0,402.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 16:18:21.764332
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 16:18:21.764332
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 16:18:21.764332
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 16:18:21.764332
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 16:18:22.805730,23.0,4.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 5,The Regulatory Authority for Electricity board decided that on day 5 the following prices and volumes will be enforced:<br><br>288 contracts are available for market participants to buy at a price of $19.6<br><br>288 contracts are available for market participants to sell at a price of $19.59
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 16:18:22.805730,,,,,,
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 16:18:22.805730,,,,,,
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 16:18:22.805730,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 16:18:22.805730,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 16:18:22.805730,,,,,,
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 16:18:22.805730,,,,,,
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 16:18:23.849410
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 16:18:23.849410
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 16:18:23.849410
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 16:18:23.849410
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 16:18:23.849410
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 16:18:23.849410
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 16:18:23.849410
NG,2.15,2.13,2.17,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 16:18:24.897128,24.0,5.0,1.0,,TEMPERATURE Forecast for DAY 6,The average temperature tomorrow is forecasted to be between 13 and 21 degrees Celsius.
