ticker,last_price,bid_price,ask_price,SELL_LETH-T2,SELL_LETH-T1,SELL_LETH-D,SELL_UOTB-T1,SELL_BABS-T1,SELL_LETH-P,SELL_BABS-P,SELL_UOTB-D,BUY_ANON,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-P,BUY_LETH-P,tick,timestamp
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 18:07:04.112061
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 18:07:04.112061
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 18:07:04.112061
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 18:07:04.112061
NG,2.02,2.0,2.04,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 18:07:05.245923
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 18:07:05.245923
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 18:07:05.245923
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 18:07:05.245923
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 18:07:05.245923
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 18:07:05.245923
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 18:07:05.245923
NG,2.02,2.0,2.04,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 18:07:05.817283
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 18:07:05.817283
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 18:07:05.817283
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 18:07:05.817283
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 18:07:05.817283
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 18:07:05.817283
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 18:07:05.817283
NG,2.01,1.99,2.03,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 18:07:06.884934
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 18:07:06.884934
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 18:07:06.884934
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 18:07:06.884934
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 18:07:06.884934
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 18:07:06.884934
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 18:07:06.884934
NG,2.01,1.99,2.03,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 18:07:07.946272
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 18:07:07.946272
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 18:07:07.946272
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 18:07:07.946272
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 18:07:07.946272
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 18:07:07.946272
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 18:07:07.946272
NG,2.02,2.0,2.04,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 18:07:09.009505
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 18:07:09.009505
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 18:07:09.009505
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 18:07:09.009505
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 18:07:09.009505
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 18:07:09.009505
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 18:07:09.009505
NG,2.02,2.0,2.04,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 18:07:10.053034
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 18:07:10.053034
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 18:07:10.053034
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 18:07:10.053034
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 18:07:10.053034
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 18:07:10.053034
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 18:07:10.053034
NG,2.02,2.0,2.04,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 18:07:11.100127
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 18:07:11.100127
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 18:07:11.100127
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 18:07:11.100127
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 18:07:11.100127
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 18:07:11.100127
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 18:07:11.100127
NG,2.02,2.0,2.04,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 18:07:12.138952
ELEC-day2,20.01,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 18:07:12.138952
ELEC-day3,19.57,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 18:07:12.138952
ELEC-day4,20.77,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 18:07:12.138952
ELEC-day5,20.76,20.76,20.77,364.0,364.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 18:07:12.138952
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 18:07:12.138952
ELEC-F,65.0,65.0,0.0,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 18:07:12.138952
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 18:07:13.184367
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 18:07:13.184367
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 18:07:13.184367
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 18:07:13.184367
ELEC-day5,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 18:07:13.184367
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 18:07:13.184367
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 18:07:13.184367
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 18:07:13.783202
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 18:07:13.783202
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 18:07:13.783202
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 18:07:13.783202
ELEC-day5,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 18:07:13.783202
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 18:07:13.783202
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 18:07:13.783202
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 18:07:14.901250
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 18:07:14.901250
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 18:07:14.901250
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 18:07:14.901250
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 18:07:14.901250
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 18:07:14.901250
ELEC-F,65.0,0.0,65.0,,,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-04 18:07:14.901250
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 18:07:15.984470
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 18:07:15.984470
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 18:07:15.984470
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 18:07:15.984470
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 18:07:15.984470
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 18:07:15.984470
ELEC-F,65.0,0.0,65.0,,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-04 18:07:15.984470
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 18:07:17.025504
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 18:07:17.025504
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 18:07:17.025504
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 18:07:17.025504
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 18:07:17.025504
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 18:07:17.025504
ELEC-F,65.0,0.0,65.0,,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-04 18:07:17.025504
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 18:07:18.075337
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 18:07:18.075337
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 18:07:18.075337
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 18:07:18.075337
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 18:07:18.075337
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 18:07:18.075337
ELEC-F,65.0,0.0,65.0,,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-04 18:07:18.075337
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 18:07:19.120270
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 18:07:19.120270
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 18:07:19.120270
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 18:07:19.120270
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 18:07:19.120270
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 18:07:19.120270
ELEC-F,65.0,0.0,65.0,,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-04 18:07:19.120270
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 18:07:20.166461
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 18:07:20.166461
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 18:07:20.166461
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 18:07:20.166461
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 18:07:20.166461
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 18:07:20.166461
ELEC-F,65.0,0.0,65.0,,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-04 18:07:20.166461
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 18:07:21.220490
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 18:07:21.220490
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 18:07:21.220490
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 18:07:21.220490
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 18:07:21.220490
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 18:07:21.220490
ELEC-F,65.0,0.0,65.0,,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-04 18:07:21.220490
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 18:07:22.314716
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 18:07:22.314716
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 18:07:22.314716
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 18:07:22.314716
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 18:07:22.314716
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 18:07:22.314716
ELEC-F,65.0,0.0,65.0,,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-04 18:07:22.314716
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 18:07:22.855170
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 18:07:22.855170
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 18:07:22.855170
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 18:07:22.855170
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 18:07:22.855170
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 18:07:22.855170
ELEC-F,65.0,0.0,65.0,,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-04 18:07:22.855170
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 18:07:23.971679
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 18:07:23.971679
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 18:07:23.971679
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 18:07:23.971679
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 18:07:23.971679
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 18:07:23.971679
ELEC-F,65.0,0.0,65.0,,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-04 18:07:23.971679
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 18:07:25.022754
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 18:07:25.022754
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 18:07:25.022754
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 18:07:25.022754
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 18:07:25.022754
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 18:07:25.022754
ELEC-F,65.0,0.0,65.0,,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-04 18:07:25.022754
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 18:07:26.106051
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 18:07:26.106051
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 18:07:26.106051
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 18:07:26.106051
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 18:07:26.106051
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 18:07:26.106051
ELEC-F,65.0,0.0,65.0,,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-04 18:07:26.106051
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 18:07:27.145801
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 18:07:27.145801
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 18:07:27.145801
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 18:07:27.145801
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 18:07:27.145801
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 18:07:27.145801
ELEC-F,65.0,0.0,65.0,,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-04 18:07:27.145801
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 18:07:28.178641
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 18:07:28.178641
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 18:07:28.178641
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 18:07:28.178641
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 18:07:28.178641
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 18:07:28.178641
ELEC-F,65.0,0.0,65.0,,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-04 18:07:28.178641
NG,2.0,1.98,2.02,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 18:07:29.227990
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 18:07:29.227990
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 18:07:29.227990
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 18:07:29.227990
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 18:07:29.227990
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 18:07:29.227990
ELEC-F,65.0,0.0,65.0,,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-04 18:07:29.227990
NG,2.0,1.98,2.02,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 18:07:30.287049
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 18:07:30.287049
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 18:07:30.287049
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 18:07:30.287049
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 18:07:30.287049
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 18:07:30.287049
ELEC-F,65.0,0.0,65.0,,,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-04 18:07:30.287049
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 18:07:30.926828,25.0,5.0,89.0,,TEMPERATURE Forecast for DAY 6,The average temperature tomorrow is forecasted to be between 20 and 26 degrees Celsius.
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 18:07:30.926828,,,,,,
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-04 18:07:30.926828,,,,,,
