ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,SELL_ANON,BUY_ANON,BUY_CITY-T1,BUY_CITY-D,tick,timestamp
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.343537
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.343537
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,112,2026-02-03 00:06:49.343537
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.376758
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.376758
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.376758
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.376758
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.376758
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.376758
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,113,2026-02-03 00:06:50.376758
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.411055
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.411055
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.411055
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.411055
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.411055
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.411055
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,114,2026-02-03 00:06:51.411055
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.499442
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.499442
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.499442
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.499442
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.499442
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.499442
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,115,2026-02-03 00:06:52.499442
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.055417
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.055417
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.055417
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.055417
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.055417
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.055417
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,116,2026-02-03 00:06:53.055417
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.095916
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.095916
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.095916
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.095916
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.095916
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.095916
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,117,2026-02-03 00:06:54.095916
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.132797
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.132797
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.132797
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.132797
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.132797
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.132797
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,118,2026-02-03 00:06:55.132797
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.165908
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.165908
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.165908
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.165908
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.165908
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.165908
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,119,2026-02-03 00:06:56.165908
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.201929
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.201929
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.201929
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.201929
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.201929
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.201929
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,120,2026-02-03 00:06:57.201929
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.228516
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.228516
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.228516
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.228516
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.228516
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.228516
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,121,2026-02-03 00:06:58.228516
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.259812
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.259812
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.259812
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.259812
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.259812
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.259812
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,122,2026-02-03 00:06:59.259812
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.290164
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.290164
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.290164
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.290164
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.290164
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.290164
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,123,2026-02-03 00:07:00.290164
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.317656
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.317656
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.317656
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.317656
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.317656
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.317656
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,124,2026-02-03 00:07:01.317656
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.353175
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.353175
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.353175
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.353175
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.353175
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.353175
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,125,2026-02-03 00:07:02.353175
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.385835
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.385835
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.385835
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.385835
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.385835
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.385835
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,126,2026-02-03 00:07:03.385835
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,127,2026-02-03 00:07:04.418924
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,127,2026-02-03 00:07:04.418924
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,127,2026-02-03 00:07:04.418924
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,127,2026-02-03 00:07:04.418924
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,127,2026-02-03 00:07:04.418924
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,127,2026-02-03 00:07:04.418924
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,127,2026-02-03 00:07:04.418924
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,128,2026-02-03 00:07:05.464070
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,128,2026-02-03 00:07:05.464070
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,128,2026-02-03 00:07:05.464070
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,128,2026-02-03 00:07:05.464070
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,128,2026-02-03 00:07:05.464070
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,128,2026-02-03 00:07:05.464070
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,128,2026-02-03 00:07:05.464070
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,129,2026-02-03 00:07:06.498848
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,129,2026-02-03 00:07:06.498848
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,129,2026-02-03 00:07:06.498848
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,129,2026-02-03 00:07:06.498848
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,129,2026-02-03 00:07:06.498848
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,129,2026-02-03 00:07:06.498848
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,129,2026-02-03 00:07:06.498848
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,130,2026-02-03 00:07:07.593550
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,130,2026-02-03 00:07:07.593550
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,130,2026-02-03 00:07:07.593550
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,130,2026-02-03 00:07:07.593550
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,130,2026-02-03 00:07:07.593550
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,130,2026-02-03 00:07:07.593550
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,130,2026-02-03 00:07:07.593550
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,131,2026-02-03 00:07:08.135812
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,131,2026-02-03 00:07:08.135812
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,131,2026-02-03 00:07:08.135812
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,131,2026-02-03 00:07:08.135812
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,131,2026-02-03 00:07:08.135812
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,131,2026-02-03 00:07:08.135812
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,131,2026-02-03 00:07:08.135812
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,132,2026-02-03 00:07:09.229921
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,132,2026-02-03 00:07:09.229921
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,132,2026-02-03 00:07:09.229921
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,132,2026-02-03 00:07:09.229921
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,132,2026-02-03 00:07:09.229921
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,132,2026-02-03 00:07:09.229921
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,132,2026-02-03 00:07:09.229921
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,133,2026-02-03 00:07:10.260046
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,133,2026-02-03 00:07:10.260046
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,133,2026-02-03 00:07:10.260046
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,133,2026-02-03 00:07:10.260046
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,133,2026-02-03 00:07:10.260046
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,133,2026-02-03 00:07:10.260046
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,133,2026-02-03 00:07:10.260046
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,134,2026-02-03 00:07:11.297839
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,134,2026-02-03 00:07:11.297839
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,134,2026-02-03 00:07:11.297839
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,134,2026-02-03 00:07:11.297839
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,134,2026-02-03 00:07:11.297839
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,134,2026-02-03 00:07:11.297839
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,134,2026-02-03 00:07:11.297839
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,135,2026-02-03 00:07:12.330154
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,135,2026-02-03 00:07:12.330154
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,135,2026-02-03 00:07:12.330154
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,135,2026-02-03 00:07:12.330154
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,135,2026-02-03 00:07:12.330154
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,135,2026-02-03 00:07:12.330154
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,135,2026-02-03 00:07:12.330154
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,136,2026-02-03 00:07:13.358329
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,136,2026-02-03 00:07:13.358329
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,136,2026-02-03 00:07:13.358329
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,136,2026-02-03 00:07:13.358329
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,136,2026-02-03 00:07:13.358329
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,136,2026-02-03 00:07:13.358329
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,136,2026-02-03 00:07:13.358329
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,137,2026-02-03 00:07:14.396644
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,137,2026-02-03 00:07:14.396644
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,137,2026-02-03 00:07:14.396644
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,137,2026-02-03 00:07:14.396644
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,137,2026-02-03 00:07:14.396644
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,137,2026-02-03 00:07:14.396644
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,137,2026-02-03 00:07:14.396644
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,138,2026-02-03 00:07:15.425409
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-03 00:07:15.425409
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,138,2026-02-03 00:07:15.425409
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-03 00:07:15.425409
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-03 00:07:15.425409
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-03 00:07:15.425409
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-03 00:07:15.425409
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,139,2026-02-03 00:07:16.455059
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-03 00:07:16.455059
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,139,2026-02-03 00:07:16.455059
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-03 00:07:16.455059
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-03 00:07:16.455059
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-03 00:07:16.455059
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-03 00:07:16.455059
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,140,2026-02-03 00:07:17.485731
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-03 00:07:17.485731
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,140,2026-02-03 00:07:17.485731
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-03 00:07:17.485731
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-03 00:07:17.485731
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-03 00:07:17.485731
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-03 00:07:17.485731
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,141,2026-02-03 00:07:18.515796
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-03 00:07:18.515796
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,141,2026-02-03 00:07:18.515796
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-03 00:07:18.515796
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-03 00:07:18.515796
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-03 00:07:18.515796
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-03 00:07:18.515796
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,142,2026-02-03 00:07:19.548574
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-03 00:07:19.548574
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,142,2026-02-03 00:07:19.548574
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-03 00:07:19.548574
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-03 00:07:19.548574
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-03 00:07:19.548574
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-03 00:07:19.548574
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,143,2026-02-03 00:07:20.579015
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-03 00:07:20.579015
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,143,2026-02-03 00:07:20.579015
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-03 00:07:20.579015
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-03 00:07:20.579015
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-03 00:07:20.579015
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-03 00:07:20.579015
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,144,2026-02-03 00:07:21.678491
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-03 00:07:21.678491
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,144,2026-02-03 00:07:21.678491
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-03 00:07:21.678491
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-03 00:07:21.678491
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-03 00:07:21.678491
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-03 00:07:21.678491
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,145,2026-02-03 00:07:22.206026
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-03 00:07:22.206026
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,145,2026-02-03 00:07:22.206026
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-03 00:07:22.206026
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-03 00:07:22.206026
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-03 00:07:22.206026
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-03 00:07:22.206026
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,146,2026-02-03 00:07:23.305133
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-03 00:07:23.305133
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,146,2026-02-03 00:07:23.305133
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-03 00:07:23.305133
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-03 00:07:23.305133
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-03 00:07:23.305133
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-03 00:07:23.305133
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,147,2026-02-03 00:07:24.340017
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-03 00:07:24.340017
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,147,2026-02-03 00:07:24.340017
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-03 00:07:24.340017
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-03 00:07:24.340017
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-03 00:07:24.340017
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-03 00:07:24.340017
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,148,2026-02-03 00:07:25.368523
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,148,2026-02-03 00:07:25.368523
ELEC-day3,0.0,21.35,21.36,402.0,402.0,0,0,0,0,0,0,0,148,2026-02-03 00:07:25.368523
