ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CALG-1,BUY_UEBR-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CHUL-2,SELL_GIOT-3,SELL_CHUL-4,BUY_CHUL-4,SELL_CHUL-3,BUY_CALG-1,SELL_ZUAI-3,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_NAIT-4,BUY_CHUL-2,SELL_CHUL-1,BUY_WRSW-1,BUY_CHUL-1,SELL_LAVL-1,BUY_GIOT-3,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,BUY_NAIT-4,SELL_CALG-6,SELL_COLA-1,BUY_CALG-6,BUY_COLA-1,SELL_BRCH-1,BUY_ZUAI-3,BUY_CHUL-3,BUY_LUIS-1,tick,timestamp
WNTR,25.36,25.26,25.34,2013000.0,,2141200.0,12994.0,,9141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-07 08:05:59.605635
SPNG,23.29,23.74,23.99,2198800.0,300.0,2083800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-07 08:06:00.639541
SMMR,23.1,23.08,23.09,1982300.0,740.0,2069300.0,2965.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-07 08:06:00.639541
ATMN,24.03,24.03,24.06,1968900.0,3560.0,2001700.0,1320.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-07 08:06:00.639541
WNTR,25.26,25.38,25.39,2139500.0,,2112600.0,,6928.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-07 08:06:00.639541
SPNG,23.75,23.81,23.99,2063700.0,100.0,300.0,2053600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-07 08:06:01.676753
SMMR,22.98,23.01,23.02,1769500.0,6670.0,2500.0,1729300.0,3705.0,6670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-07 08:06:01.676753
ATMN,23.62,23.62,24.06,2331100.0,,3560.0,1921500.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-07 08:06:01.676753
WNTR,25.26,25.38,25.39,2013000.0,13750.0,,2131300.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-07 08:06:01.676753
SPNG,23.45,23.45,23.81,2218800.0,5000.0,1821500.0,5514.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-07 08:06:02.718404
SMMR,22.93,22.94,22.95,2267900.0,,1965600.0,14104.0,8535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-07 08:06:02.718404
ATMN,24.1,23.68,24.1,2194300.0,,2349600.0,,4503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-07 08:06:02.718404
WNTR,25.13,25.15,25.23,2153300.0,,1953300.0,12595.0,4192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-07 08:06:02.718404
SPNG,23.45,23.45,23.79,2229100.0,8235.0,5000.0,1607300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-07 08:06:03.753050
SMMR,22.96,22.85,22.93,2435100.0,15205.0,,1965600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-07 08:06:03.753050
ATMN,24.1,23.73,23.9,2179000.0,7526.0,,2150700.0,4503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-07 08:06:03.753050
WNTR,25.23,25.21,25.23,2132500.0,12595.0,,1953300.0,4192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-07 08:06:03.753050
SPNG,23.42,23.43,23.92,640.0,2137000.0,1360.0,5514.0,1841400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-07 08:06:04.797075
SMMR,22.85,22.85,22.93,,2416100.0,,15205.0,1965600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-07 08:06:04.797075
ATMN,23.98,24.06,24.1,2000.0,1970400.0,,,2369800.0,4503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-07 08:06:04.797075
WNTR,25.23,25.15,25.23,,2140000.0,,12595.0,1951700.0,4192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-07 08:06:04.797075
SPNG,23.52,23.68,23.9,2220000.0,4180.0,1841400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-07 08:06:05.839942
SMMR,23.06,23.09,23.1,1893700.0,,2177000.0,3798.0,2770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-07 08:06:05.839942
ATMN,24.1,23.81,24.1,2323600.0,,2369800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-07 08:06:05.839942
WNTR,25.23,25.15,25.19,2239100.0,,2296400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-07 08:06:05.839942
SPNG,23.52,23.53,23.75,310.0,2130000.0,705.0,4180.0,1732700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-07 08:06:06.923536
SMMR,23.04,22.89,22.9,1940.0,1910300.0,,1760.0,1966600.0,1519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-07 08:06:06.923536
ATMN,23.91,23.86,23.91,780.0,2121900.0,,1220.0,2281500.0,1507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-07 08:06:06.923536
WNTR,25.05,25.05,25.19,,2209100.0,,,2296400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-07 08:06:06.923536
SPNG,23.75,23.87,23.89,1180.0,2005300.0,5310.0,1732700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-07 08:06:07.530852
SMMR,23.04,22.89,22.9,2550.0,1773800.0,1760.0,1966600.0,1519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-07 08:06:07.530852
ATMN,23.91,23.87,23.91,1970.0,1995100.0,1220.0,2281500.0,1507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-07 08:06:07.530852
WNTR,25.13,25.18,25.19,,2229300.0,,2296400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-07 08:06:07.530852
SPNG,23.86,23.86,23.88,2123600.0,310.0,6730.0,1610100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-07 08:06:08.634078
SMMR,23.1,22.94,23.1,1773700.0,3930.0,370.0,2074100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-07 08:06:08.634078
ATMN,24.02,23.94,23.99,1899100.0,3160.0,3650.0,1906400.0,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-07 08:06:08.634078
WNTR,25.18,25.12,25.14,2195600.0,,,2301300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-07 08:06:08.634078
SPNG,23.97,23.96,23.97,2224000.0,2150000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-07 08:06:09.677895
SMMR,22.85,22.85,22.98,2369600.0,2170400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-07 08:06:09.677895
ATMN,24.01,23.81,23.9,2359400.0,2353400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-07 08:06:09.677895
WNTR,25.39,25.12,25.39,2179800.0,2297100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-07 08:06:09.677895
SPNG,23.42,24.1,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-07 08:06:10.726537
SMMR,22.98,25.55,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-07 08:06:10.726537
ATMN,24.01,24.35,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-07 08:06:10.726537
WNTR,25.42,24.59,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-07 08:06:10.726537
SPNG,24.1,24.11,24.17,1000.0,975400.0,954700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-07 08:06:11.774877
SMMR,25.55,24.47,24.72,1000.0,978600.0,830300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-07 08:06:11.774877
ATMN,29.58,26.57,26.77,,822800.0,1023800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-07 08:06:11.774877
WNTR,24.7,24.7,24.72,,991500.0,1146300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-07 08:06:11.774877
SPNG,23.75,23.87,24.16,1228900.0,1120.0,1000.0,6672.0,954700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-07 08:06:12.819274
SMMR,24.71,24.71,24.72,1282700.0,4390.0,960.0,,830300.0,5941.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-07 08:06:12.819274
ATMN,29.58,26.6,26.74,822800.0,2000.0,3000.0,5805.0,1354000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-07 08:06:12.819274
WNTR,24.59,24.59,24.72,982800.0,,,7865.0,1387600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-07 08:06:12.819274
SPNG,24.14,24.22,24.24,1470700.0,3813.0,1010.0,869400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-07 08:06:13.928836
SMMR,25.09,24.73,25.09,1501100.0,7626.0,,806200.0,780.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-07 08:06:13.928836
ATMN,26.55,26.55,26.61,859600.0,,,1552400.0,,3813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-07 08:06:13.928836
WNTR,24.72,24.61,24.65,1139600.0,3813.0,,1465500.0,,7626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-07 08:06:13.928836
SPNG,24.22,24.17,24.2,3813.0,910.0,1350800.0,985700.0,1465.0,3813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-07 08:06:14.533974
SMMR,25.18,24.99,25.17,7626.0,4210.0,1614600.0,794200.0,300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-07 08:06:14.533974
ATMN,26.55,26.55,26.61,,,859600.0,1735700.0,1670.0,3813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-07 08:06:14.533974
WNTR,24.77,24.61,24.77,3813.0,,1264400.0,1368600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-07 08:06:14.533974
SPNG,24.2,23.67,23.74,1375.0,1255800.0,2780.0,985700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-07 08:06:15.606808
SMMR,25.18,25.13,25.15,11290.0,1178100.0,900.0,794200.0,7626.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-07 08:06:15.606808
ATMN,25.47,25.47,26.54,,887700.0,3650.0,1679500.0,,3813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-07 08:06:15.606808
WNTR,24.77,24.61,24.77,,1264400.0,,1474700.0,3813.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-07 08:06:15.606808
SPNG,24.2,23.67,23.74,1375.0,1619000.0,2780.0,985700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-07 08:06:16.652757
SMMR,25.18,25.13,25.15,11290.0,1270700.0,900.0,794200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-07 08:06:16.652757
ATMN,25.47,25.47,25.71,,887700.0,7610.0,1658700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-07 08:06:16.652757
WNTR,24.61,24.72,24.76,,1394100.0,,1692600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-07 08:06:16.652757
SPNG,24.29,23.69,24.29,3375.0,9705.0,1830300.0,758900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-07 08:06:17.705743
SMMR,25.18,25.13,25.15,11290.0,9667.0,1235900.0,794200.0,900.0,3520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-07 08:06:17.705743
ATMN,25.47,25.5,25.7,,9289.0,887700.0,1502200.0,9590.0,6966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-07 08:06:17.705743
WNTR,24.61,24.72,24.75,,,1394100.0,2007600.0,,6747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-07 08:06:17.705743
SPNG,24.82,24.01,24.82,9905.0,1924000.0,853200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-07 08:06:18.786498
SMMR,25.18,25.4,25.59,19767.0,1736600.0,785300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-07 08:06:18.786498
ATMN,25.47,24.83,25.06,,921300.0,1814100.0,16225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-07 08:06:18.786498
WNTR,24.56,24.57,24.6,4950.0,1175800.0,2169900.0,6747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-07 08:06:18.786498
SPNG,24.82,24.01,24.25,9905.0,2053400.0,1036200.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-07 08:06:19.837754
SMMR,25.29,25.36,25.52,19767.0,1753300.0,897800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-07 08:06:19.837754
ATMN,24.8,24.4,24.49,,1073600.0,1868700.0,16225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-07 08:06:19.837754
WNTR,24.46,24.47,24.51,100.0,1039200.0,2102900.0,11697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-07 08:06:19.837754
SPNG,24.25,24.27,24.64,2075600.0,1142100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-07 08:06:20.873754
SMMR,25.29,25.48,25.49,1961700.0,999300.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-07 08:06:20.873754
ATMN,24.58,24.58,25.11,1234700.0,2113000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-07 08:06:20.873754
WNTR,24.46,24.48,24.51,1396000.0,2324500.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-07 08:06:20.873754
SPNG,23.65,23.65,24.63,1607500.0,1330.0,1247900.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-07 08:06:21.925866
SMMR,25.59,25.48,25.59,1873800.0,,903500.0,,100.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-07 08:06:21.925866
ATMN,24.35,24.35,24.85,1099600.0,1000.0,2074600.0,,224.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-07 08:06:21.925866
WNTR,24.51,24.48,24.51,1624300.0,,2324500.0,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-07 08:06:21.925866
SPNG,23.49,23.24,23.33,1461400.0,8950.0,1262400.0,7939.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-07 08:06:23.023514
SMMR,25.59,25.48,25.56,1877100.0,670.0,1093800.0,10000.0,100.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-07 08:06:23.023514
ATMN,24.35,24.46,24.52,1114100.0,2560.0,1841400.0,,9326.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-07 08:06:23.023514
WNTR,24.57,24.5,24.57,1728700.0,,2308300.0,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-07 08:06:23.023514
SPNG,23.35,23.25,23.35,2000.0,1583900.0,4066.0,1344400.0,4990.0,7939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-07 08:06:23.617559
SMMR,25.62,25.46,25.61,1000.0,1984900.0,,998100.0,300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-07 08:06:23.617559
ATMN,24.52,24.52,24.53,3030.0,1334000.0,9326.0,1841400.0,2300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-07 08:06:23.617559
WNTR,24.57,24.5,24.57,,1728700.0,100.0,2306600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-07 08:06:23.617559
SPNG,23.74,23.73,23.74,1704500.0,4000.0,14066.0,1257700.0,6990.0,7939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-07 08:06:24.697093
SMMR,25.62,25.53,25.58,1685700.0,4560.0,8189.0,1350700.0,600.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-07 08:06:24.697093
ATMN,24.46,24.76,24.83,1218500.0,2250.0,9326.0,1886000.0,2120.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-07 08:06:24.697093
WNTR,24.71,24.5,24.71,1859000.0,,10000.0,2294500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-07 08:06:24.697093
SPNG,24.35,23.76,24.14,5910.0,1704500.0,11270.0,1196400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-07 08:06:25.800936
SMMR,25.52,25.46,25.52,1000.0,1984900.0,600.0,1578600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-07 08:06:25.800936
ATMN,24.46,24.78,24.81,2550.0,1218500.0,3920.0,1827700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-07 08:06:25.800936
WNTR,24.71,24.73,24.75,,2258400.0,,2276400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-07 08:06:25.800936
SPNG,23.84,23.84,24.1,2024600.0,100.0,1460400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-07 08:06:26.838013
SMMR,25.44,25.51,25.52,2044100.0,8058.0,1667600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-07 08:06:26.838013
ATMN,24.35,24.65,24.79,1224000.0,,2222100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-07 08:06:26.838013
WNTR,24.75,24.74,24.75,2394900.0,,2263200.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-07 08:06:26.838013
SPNG,24.15,23.9,24.15,1930000.0,1460400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-07 08:06:27.878375
SMMR,25.44,25.44,25.52,2050100.0,1789100.0,8058.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-07 08:06:27.878375
ATMN,24.35,24.65,24.66,1224000.0,2164900.0,3301.0,9526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-07 08:06:27.878375
WNTR,24.74,24.73,24.74,2368300.0,2183400.0,2194.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-07 08:06:27.878375
SPNG,24.32,23.9,24.32,2050400.0,1344700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-07 08:06:28.910220
SMMR,25.55,25.51,25.55,2062400.0,1679600.0,8058.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-07 08:06:28.910220
