ticker,last_price,bid_price,ask_price,BUY_WRSW-3,BUY_ANON,SELL_WRSW-3,SELL_ANON,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-5,BUY_LUIS-1,SELL_UOTB-2,SELL_DUBL-5,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_WRSW-6,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_WRSW-6,SELL_COLA-3,BUY_WRSW-5,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,BUY_WRSW-4,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_DUBL-5,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_CAMN-1,SELL_WRSW-4,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
ATMN,27.0,26.92,26.95,1975600.0,2000.0,710.0,1887000.0,609.0,2000.0,4080.0,,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 10:59:55.144262
WNTR,23.96,23.96,24.0,2458100.0,,770.0,1465200.0,770.0,2000.0,,,,4000.0,1392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 10:59:55.144262
SPNG,24.86,24.86,24.99,2111800.0,4000.0,587.0,1793900.0,4000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:59:56.207242
SMMR,23.9,23.76,23.78,2242000.0,2000.0,,1666200.0,,1000.0,133.0,2082.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:59:56.207242
ATMN,27.03,27.0,27.03,1851300.0,2000.0,,2129400.0,2000.0,,,,,4080.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:59:56.207242
WNTR,24.05,23.96,23.98,2315300.0,,,2037500.0,,1000.0,188.0,696.0,1000.0,,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:59:56.207242
SPNG,24.86,24.86,25.0,2111800.0,4000.0,1879800.0,4000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:59:57.279597
SMMR,23.94,23.76,23.78,1919500.0,2000.0,1829800.0,2000.0,4000.0,4000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:59:57.279597
ATMN,27.05,27.01,27.05,1851300.0,2000.0,2014600.0,4000.0,,,710.0,4080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:59:57.279597
WNTR,23.98,24.06,24.09,1684700.0,2000.0,2066700.0,2000.0,5000.0,2000.0,770.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:59:57.279597
SPNG,25.46,24.86,25.46,2334800.0,2017000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:59:58.347913
SMMR,23.89,23.89,23.94,1763400.0,2043700.0,5000.0,740.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:59:58.347913
ATMN,27.04,27.01,27.04,2195700.0,2237700.0,,710.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:59:58.347913
WNTR,23.92,23.92,24.09,2567100.0,1822300.0,,,4000.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:59:58.347913
SPNG,24.86,24.96,25.23,679.0,2000.0,2111800.0,1851700.0,679.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:59:58.966064
SMMR,23.77,23.77,23.79,740.0,2000.0,1786400.0,1680800.0,740.0,2000.0,4000.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:59:58.966064
ATMN,26.68,26.68,27.04,,,2292800.0,2237700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:59:58.966064
WNTR,24.09,24.05,24.08,,,2332400.0,1721600.0,770.0,,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:59:58.966064
SPNG,25.45,24.96,25.26,679.0,2000.0,926900.0,811300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 11:00:00.213417
SMMR,24.97,24.86,24.97,740.0,2000.0,711900.0,787400.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 11:00:00.213417
ATMN,23.85,23.85,24.26,,,1062200.0,871400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 11:00:00.213417
WNTR,24.98,24.45,24.87,,,765100.0,829100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 11:00:00.213417
SPNG,24.25,24.25,24.72,1063100.0,3633.0,1026300.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 11:00:01.327924
SMMR,24.97,24.91,24.97,1113300.0,,882300.0,3633.0,7000.0,493.0,2041.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 11:00:01.327924
ATMN,23.84,23.83,23.84,1240500.0,3633.0,1125600.0,,,348.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 11:00:01.327924
WNTR,24.88,24.66,24.84,1105900.0,3633.0,899000.0,3633.0,4000.0,513.0,2000.0,513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 11:00:01.327924
SPNG,24.16,24.16,24.37,1120100.0,234.0,1252400.0,5922.0,679.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 11:00:02.385434
SMMR,25.1,25.1,25.33,1462200.0,4101.0,868800.0,,429.0,5000.0,592.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 11:00:02.385434
ATMN,23.98,24.05,24.26,1525800.0,234.0,871400.0,,507.0,,568.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 11:00:02.385434
WNTR,25.03,24.74,25.03,1223300.0,3633.0,1024600.0,234.0,,4000.0,616.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 11:00:02.385434
SPNG,24.16,24.16,24.36,1126800.0,234.0,679.0,1252400.0,5922.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 11:00:02.945834
SMMR,25.1,25.26,25.35,1183600.0,4101.0,,868800.0,,7000.0,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 11:00:02.945834
ATMN,24.05,23.83,23.93,1380900.0,234.0,,1116400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 11:00:02.945834
WNTR,25.06,24.75,25.03,1324700.0,3633.0,,888800.0,234.0,5000.0,770.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 11:00:02.945834
SPNG,23.98,24.18,24.23,2272.0,1498700.0,2000.0,2272.0,679.0,2000.0,7650.0,1252400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 11:00:04.002365
SMMR,25.62,25.38,25.61,1620.0,1243300.0,2000.0,,,2000.0,,881200.0,740.0,6162.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 11:00:04.002365
ATMN,23.93,23.84,23.93,,1513400.0,,,710.0,,,1116400.0,710.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 11:00:04.002365
WNTR,25.01,25.02,25.03,,1637700.0,,,,,,1011200.0,770.0,9783.0,3000.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 11:00:04.002365
SPNG,24.14,24.15,24.19,4000.0,1512000.0,804.0,679.0,12454.0,2272.0,2000.0,1347900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 11:00:05.082598
SMMR,25.62,25.56,25.62,2000.0,789500.0,10308.0,,,,,881200.0,740.0,7000.0,3240.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 11:00:05.082598
ATMN,23.87,23.85,23.87,2000.0,1513400.0,4246.0,710.0,4146.0,2504.0,2000.0,1261800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 11:00:05.082598
WNTR,25.02,25.03,25.06,2000.0,1389400.0,9783.0,,241.0,,2000.0,1243800.0,770.0,5000.0,,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 11:00:05.082598
SPNG,24.14,24.14,24.15,1641200.0,474.0,1620.0,2000.0,679.0,1586200.0,4000.0,1136.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 11:00:06.159278
SMMR,25.62,25.64,25.72,814400.0,100.0,3240.0,4000.0,,870700.0,,,8000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 11:00:06.159278
ATMN,23.68,23.68,23.83,1398300.0,,,,710.0,1116400.0,4000.0,2504.0,,2735.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 11:00:06.159278
WNTR,24.96,25.03,25.07,1535900.0,,,2000.0,,1144200.0,,,3000.0,2234.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 11:00:06.159278
SPNG,24.15,24.25,24.32,6000.0,2635.0,1641200.0,1620.0,2000.0,679.0,4554.0,679.0,1727600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 11:00:07.225145
SMMR,25.62,25.62,25.68,,5240.0,916500.0,1620.0,4000.0,,664.0,646.0,870700.0,8000.0,2072.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 11:00:07.225145
ATMN,24.0,23.87,24.0,6000.0,,1398300.0,,,609.0,3920.0,,1163300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 11:00:07.225145
WNTR,25.11,25.12,25.15,6000.0,4512.0,1418300.0,,2000.0,705.0,6746.0,,1351200.0,4000.0,,2000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 11:00:07.225145
SPNG,24.13,24.13,24.14,1667800.0,500.0,2000.0,2800.0,629.0,6000.0,1400.0,4554.0,679.0,1627500.0,2000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 11:00:08.285369
SMMR,25.88,25.69,25.88,681500.0,6000.0,4000.0,1400.0,5240.0,,,1147.0,,876400.0,2000.0,7000.0,723.0,1620.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 11:00:08.285369
ATMN,23.87,23.82,23.87,1398300.0,,,4200.0,925.0,6000.0,1400.0,7107.0,609.0,1523900.0,,,,,3072.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 11:00:08.285369
WNTR,25.11,25.12,25.15,1171100.0,6000.0,2000.0,1400.0,2856.0,,4200.0,2856.0,714.0,1241500.0,,3000.0,770.0,3240.0,1620.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 11:00:08.285369
SPNG,24.42,24.13,24.14,6000.0,679.0,6860.0,2000.0,1429500.0,2800.0,932.0,6000.0,679.0,6860.0,1612600.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 11:00:09.347212
SMMR,25.88,25.75,25.85,6000.0,740.0,7088.0,2000.0,704000.0,4200.0,,,646.0,4332.0,1107000.0,2000.0,1036.0,6000.0,2800.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 11:00:09.347212
ATMN,23.82,23.82,23.93,,710.0,5173.0,,1624100.0,4200.0,3072.0,6000.0,,,1400800.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 11:00:09.347212
WNTR,24.74,24.74,24.99,,,,,1324700.0,,3240.0,6000.0,,100.0,674000.0,2000.0,,,5600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 11:00:09.347212
SPNG,24.13,24.13,24.14,4600.0,10438.0,4200.0,1624600.0,679.0,2000.0,932.0,6000.0,11211.0,679.0,4000.0,1425900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 11:00:10.457865
SMMR,25.78,25.76,25.78,6000.0,7088.0,4200.0,469800.0,740.0,4000.0,2072.0,,5479.0,646.0,4000.0,1001400.0,6000.0,2072.0,4200.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 11:00:10.457865
ATMN,23.83,23.83,23.87,,13364.0,9800.0,879700.0,710.0,2000.0,1536.0,6000.0,9018.0,,2000.0,1502700.0,,2868.0,4200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 11:00:10.457865
WNTR,24.74,24.88,24.96,,100.0,5600.0,1437400.0,586.0,,3240.0,6000.0,200.0,770.0,2000.0,341600.0,2000.0,,7000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 11:00:10.457865
SPNG,24.42,24.14,24.42,19221.0,2800.0,4600.0,679.0,4000.0,1378200.0,1828800.0,4000.0,2357.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 11:00:11.162461
SMMR,25.78,25.83,25.84,7088.0,,6000.0,740.0,4000.0,932900.0,1319200.0,2000.0,4432.0,5000.0,2072.0,1000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 11:00:11.162461
ATMN,23.86,23.87,23.92,1654.0,4200.0,6000.0,710.0,,1872900.0,1509200.0,,4964.0,,,,4200.0,6000.0,1536.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 11:00:11.162461
WNTR,24.87,24.9,24.94,6619.0,2800.0,,,2000.0,1562400.0,1344100.0,2000.0,6619.0,3000.0,,2000.0,,6000.0,3240.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 11:00:11.162461
SPNG,24.22,24.22,24.35,4200.0,679.0,1864.0,1729700.0,2000.0,3849.0,1400.0,1900.0,587.0,1576500.0,4000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 11:00:12.502273
SMMR,25.88,25.83,25.88,,740.0,2072.0,713800.0,4000.0,,,,646.0,1279500.0,2000.0,7000.0,100.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 11:00:12.502273
ATMN,23.91,23.89,23.9,1400.0,710.0,,1986100.0,,7698.0,,6000.0,710.0,1747500.0,2000.0,,100.0,3200.0,1536.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 11:00:12.502273
WNTR,24.86,24.87,24.91,2800.0,705.0,,1667700.0,,7698.0,4200.0,6000.0,770.0,657400.0,2000.0,2000.0,2971.0,,4860.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 11:00:12.502273
SPNG,24.14,24.13,24.15,6000.0,4000.0,1400.0,1852800.0,587.0,3857.0,4000.0,2800.0,1864.0,679.0,3849.0,1269300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 11:00:13.072335
SMMR,25.87,25.84,25.87,6000.0,4000.0,4200.0,368600.0,740.0,,2000.0,1400.0,,646.0,,1162200.0,8000.0,100.0,1036.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 11:00:13.072335
ATMN,23.87,23.77,23.83,,,1400.0,2133900.0,710.0,6000.0,2000.0,1400.0,1536.0,710.0,7698.0,1632600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 11:00:13.072335
WNTR,24.91,24.91,24.92,,2000.0,2800.0,1551900.0,705.0,6000.0,2000.0,4200.0,4860.0,770.0,,781200.0,3000.0,,,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 11:00:13.072335
SPNG,24.42,24.13,24.42,6000.0,4000.0,7496.0,1804300.0,587.0,2074500.0,2000.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-06 11:00:14.164142
SMMR,25.75,25.73,25.75,6000.0,,,1834500.0,723.0,1168100.0,2000.0,2656.0,1000.0,740.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-06 11:00:14.164142
