ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
ATMN,22.98,22.98,23.17,100.0,2250.0,2005400.0,,217.0,1471100.0,3966.0,,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 20:15:04.080888
WNTR,24.13,24.1,24.13,,,1829500.0,,,2024600.0,5893.0,,214.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2026-02-05 20:15:04.080888
SPNG,24.6,24.6,24.82,1958600.0,6000.0,433500.0,200.0,14000.0,196.0,18000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2026-02-05 20:15:05.128912
SMMR,25.01,25.01,25.06,2015100.0,,1922200.0,8154.0,,,,237.0,6600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2026-02-05 20:15:05.128912
ATMN,22.61,22.99,23.16,1850400.0,4500.0,1147600.0,5818.0,,206.0,15750.0,206.0,7411.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2026-02-05 20:15:05.128912
WNTR,24.11,24.11,24.24,1948000.0,,1893900.0,12783.0,,214.0,,214.0,18598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2026-02-05 20:15:05.128912
SPNG,24.98,24.6,24.84,1783800.0,4400.0,196.0,2000.0,1697300.0,3000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-05 20:15:06.181978
SMMR,25.06,25.08,25.09,2214400.0,,226.0,,2000000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-05 20:15:06.181978
ATMN,22.94,22.65,22.94,1752000.0,,196.0,,1247700.0,18000.0,6750.0,196.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-05 20:15:06.181978
WNTR,24.25,24.15,24.25,1948000.0,,214.0,,2199500.0,,,,1509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-05 20:15:06.181978
SPNG,24.98,24.99,25.0,938600.0,12400.0,100.0,206.0,6000.0,1810300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-05 20:15:07.238260
SMMR,25.09,25.08,25.09,2214400.0,,,215.0,,2122000.0,215.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-05 20:15:07.238260
ATMN,22.94,22.84,22.87,1655800.0,,100.0,196.0,11250.0,903000.0,196.0,6009.0,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-05 20:15:07.238260
WNTR,24.12,24.17,24.25,2084100.0,,6590.0,224.0,,2110300.0,,1440.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-05 20:15:07.238260
SPNG,25.0,24.98,25.0,16400.0,615900.0,2675.0,9000.0,1502900.0,1200.0,216.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-05 20:15:08.286826
SMMR,25.01,24.94,25.0,,2013200.0,,,2014500.0,,215.0,4957.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-05 20:15:08.286826
ATMN,23.3,22.84,23.3,,1162200.0,1708.0,15750.0,1827200.0,,,,196.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-05 20:15:08.286826
WNTR,24.26,24.15,24.26,,2096000.0,8714.0,,1954500.0,,235.0,1440.0,235.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-05 20:15:08.286826
SPNG,24.97,24.93,24.96,16400.0,205.0,615900.0,12000.0,1172500.0,5600.0,3000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-05 20:15:09.342127
SMMR,25.01,24.94,25.01,,225.0,2013200.0,,2250500.0,,,3141.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-05 20:15:09.342127
ATMN,22.84,22.97,23.13,,206.0,1254200.0,18000.0,1947000.0,,4500.0,,206.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-05 20:15:09.342127
WNTR,24.15,24.13,24.15,,235.0,2100600.0,,1964100.0,,,8397.0,235.0,8397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-05 20:15:09.342127
SPNG,24.74,24.6,24.74,615900.0,12800.0,195.0,15000.0,623500.0,11600.0,195.0,6000.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-05 20:15:10.399595
SMMR,25.03,25.03,25.04,2114700.0,,,,2242900.0,,,,,11549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-05 20:15:10.399595
ATMN,23.13,22.98,23.13,913100.0,,206.0,22500.0,2164100.0,,206.0,,,7137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-05 20:15:10.399595
WNTR,24.26,24.15,24.18,1995400.0,,235.0,,2045600.0,,,,1757.0,18397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-05 20:15:10.399595
SPNG,24.97,24.66,24.73,812800.0,100.0,195.0,6800.0,15000.0,195.0,5600.0,1183400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-05 20:15:11.472771
SMMR,24.96,24.94,24.95,2013200.0,3141.0,194.0,,,194.0,,2035200.0,7031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-05 20:15:11.472771
ATMN,23.13,23.12,23.13,874200.0,13443.0,206.0,,20250.0,206.0,,2065500.0,2280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-05 20:15:11.472771
WNTR,24.18,24.2,24.21,1872600.0,26000.0,222.0,,,222.0,,2126300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-05 20:15:11.472771
SPNG,24.5,24.64,25.15,2000.0,2043000.0,3000.0,1390200.0,2800.0,205.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-05 20:15:12.542016
SMMR,25.0,24.94,24.95,,2013200.0,,2043800.0,,194.0,1779.0,194.0,5401.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-05 20:15:12.542016
ATMN,22.98,23.06,23.28,,1024200.0,,2256200.0,,,100.0,,,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-05 20:15:12.542016
WNTR,24.26,24.18,24.26,,2191800.0,,2246100.0,,,,222.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-05 20:15:12.542016
SPNG,24.48,24.47,24.48,1957300.0,967700.0,9000.0,186.0,6800.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-05 20:15:13.117886
SMMR,24.86,24.91,24.95,1997300.0,2141600.0,,,,5401.0,203.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-05 20:15:13.117886
ATMN,22.84,22.98,23.28,1151500.0,2063400.0,,220.0,,1343.0,,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-05 20:15:13.117886
WNTR,24.13,24.13,24.25,2334700.0,2119800.0,,211.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-05 20:15:13.117886
SPNG,24.53,24.53,24.98,1678200.0,2800.0,4699.0,186.0,9000.0,954700.0,8800.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-05 20:15:14.176268
SMMR,24.86,24.87,24.93,1905700.0,,,213.0,,1927800.0,,10932.0,213.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-05 20:15:14.176268
ATMN,23.05,22.83,23.05,1937400.0,,,,,2086200.0,,2608.0,,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-05 20:15:14.176268
WNTR,24.25,24.13,24.25,2198600.0,,,221.0,,2094900.0,,,221.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-05 20:15:14.176268
SPNG,24.61,24.69,24.95,1142000.0,11835.0,194.0,8800.0,200.0,14800.0,194.0,12000.0,368000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-05 20:15:15.251646
SMMR,24.86,24.87,24.91,2002600.0,1921.0,213.0,,18156.0,,213.0,,1787300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-05 20:15:15.251646
ATMN,23.28,22.85,22.86,2163600.0,7136.0,200.0,,4392.0,,200.0,2250.0,1767300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-05 20:15:15.251646
WNTR,24.1,24.13,24.25,2163400.0,,221.0,,6697.0,,221.0,,2025000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-05 20:15:15.251646
SPNG,24.47,24.85,24.96,1765100.0,194.0,3000.0,800.0,18000.0,18000.0,194.0,368000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-05 20:15:16.312215
SMMR,25.04,24.86,25.01,2002600.0,203.0,,,,,203.0,2124500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-05 20:15:16.312215
ATMN,23.15,23.15,23.27,2284100.0,209.0,,,,,209.0,2161500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-05 20:15:16.312215
WNTR,24.13,24.09,24.13,2179900.0,,,,,,,2125300.0,7137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-05 20:15:16.312215
SPNG,24.83,24.83,24.95,1394100.0,6000.0,1600.0,180.0,3998.0,20000.0,21000.0,192000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-05 20:15:17.372690
SMMR,24.76,24.77,24.97,2015900.0,,,213.0,10000.0,,,2041600.0,213.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-05 20:15:17.372690
ATMN,22.82,22.82,23.2,2476700.0,,,,7997.0,,4500.0,1812900.0,209.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-05 20:15:17.372690
WNTR,24.23,24.15,24.22,1973600.0,,,231.0,,,,2127500.0,231.0,14680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-05 20:15:17.372690
SPNG,24.97,24.84,24.91,12000.0,850100.0,2800.0,184.0,12000.0,27000.0,466700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-05 20:15:18.430683
SMMR,24.76,24.76,24.83,,2238100.0,,213.0,,,1999500.0,8304.0,213.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-05 20:15:18.430683
ATMN,22.83,22.82,22.83,,2221600.0,,189.0,,6750.0,1679400.0,4276.0,189.0,358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-05 20:15:18.430683
WNTR,24.27,24.07,24.27,,1985400.0,,237.0,,,2273800.0,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-05 20:15:18.430683
SPNG,24.5,24.85,24.89,1260400.0,2400.0,6000.0,100.0,16000.0,193.0,24000.0,191100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-05 20:15:19.491194
SMMR,24.88,24.77,24.8,2121000.0,,,10000.0,,,,2116200.0,213.0,391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-05 20:15:19.491194
ATMN,22.8,22.8,22.82,2067500.0,,,7188.0,,189.0,9000.0,1555800.0,189.0,6327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-05 20:15:19.491194
WNTR,24.18,24.09,24.15,1943500.0,,,6917.0,,231.0,,2049400.0,231.0,7017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-05 20:15:19.491194
SPNG,25.14,24.85,24.91,925400.0,6800.0,193.0,100.0,2400.0,193.0,1416100.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-05 20:15:20.551740
SMMR,24.86,24.76,24.86,2121000.0,,202.0,391.0,,,2128200.0,,3513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-05 20:15:20.551740
ATMN,22.8,22.8,22.88,1934600.0,,189.0,7619.0,,,1904600.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-05 20:15:20.551740
WNTR,24.18,24.18,24.27,1975600.0,,,7208.0,,,2273800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-05 20:15:20.551740
SPNG,24.4,24.84,24.91,4000.0,2102900.0,4800.0,193.0,1332.0,1217000.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-05 20:15:21.107426
SMMR,24.86,24.86,24.87,,2114600.0,,193.0,3513.0,2025200.0,,193.0,391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-05 20:15:21.107426
ATMN,22.79,22.79,22.88,,1988500.0,,198.0,,1791400.0,6750.0,198.0,7619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-05 20:15:21.107426
WNTR,24.18,24.18,24.19,,1975600.0,,237.0,,2177000.0,,237.0,7208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-05 20:15:21.107426
SPNG,24.52,24.4,24.52,1771800.0,6000.0,184.0,904400.0,10800.0,184.0,1833.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-05 20:15:22.183500
SMMR,24.87,24.86,24.87,2204600.0,,,2000100.0,,193.0,8628.0,,8628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-05 20:15:22.183500
ATMN,22.79,22.84,22.87,2375900.0,,208.0,1699400.0,,208.0,2157.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-05 20:15:22.183500
WNTR,24.19,24.02,24.19,1846200.0,,226.0,2223000.0,,,2237.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-05 20:15:22.183500
SPNG,25.16,24.41,25.16,100.0,1295500.0,12000.0,188.0,1869900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-05 20:15:23.290625
SMMR,24.89,24.88,24.89,11632.0,2101000.0,,,2119900.0,193.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-05 20:15:23.290625
ATMN,23.02,23.02,23.09,2333.0,2227200.0,,208.0,1718000.0,208.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-05 20:15:23.290625
WNTR,24.19,24.04,24.16,13763.0,1938100.0,,237.0,2033700.0,237.0,,12237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-05 20:15:23.290625
SPNG,24.38,24.41,24.8,9000.0,6000.0,1408300.0,197.0,1415800.0,4800.0,197.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-05 20:15:24.385409
SMMR,24.88,24.92,24.94,,,2231000.0,,2108800.0,,202.0,1092.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-05 20:15:24.385409
ATMN,23.02,22.79,22.98,,,2494700.0,,1455500.0,,208.0,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-05 20:15:24.385409
WNTR,24.02,24.02,24.03,,,1970900.0,,2215100.0,,237.0,5600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-05 20:15:24.385409
SPNG,24.38,24.46,24.77,956500.0,12000.0,12000.0,197.0,100.0,10800.0,1007100.0,197.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-05 20:15:25.486212
SMMR,24.88,24.92,24.93,2032100.0,,,212.0,10000.0,,1861500.0,212.0,10438.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-05 20:15:25.486212
ATMN,23.09,22.79,22.97,2375900.0,,,198.0,,,1552600.0,,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-05 20:15:25.486212
WNTR,24.19,24.02,24.17,1710300.0,,,237.0,7009.0,,2143900.0,237.0,14796.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-05 20:15:25.486212
SPNG,24.38,24.72,24.75,532400.0,5737.0,18000.0,14000.0,197.0,200.0,14400.0,197.0,812600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2026-02-05 20:15:26.555619
SMMR,24.79,24.79,24.83,2225900.0,1291.0,,,,19565.0,,222.0,1725100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2026-02-05 20:15:26.555619
ATMN,23.12,22.79,23.12,2252300.0,100.0,,,207.0,100.0,,,1853400.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2026-02-05 20:15:26.555619
WNTR,24.19,24.08,24.09,1812200.0,14796.0,,,,11204.0,,,2160400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2026-02-05 20:15:26.555619
SPNG,24.46,24.46,24.8,1029000.0,12000.0,12000.0,1118800.0,7600.0,207.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2026-02-05 20:15:27.617163
SMMR,24.99,24.83,24.99,2132900.0,,,2241300.0,,,9666.0,232.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2026-02-05 20:15:27.617163
ATMN,23.13,22.82,23.11,2096200.0,,2250.0,1760200.0,,217.0,4666.0,217.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2026-02-05 20:15:27.617163
WNTR,24.02,24.02,24.03,1810900.0,,,2269700.0,,225.0,,225.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2026-02-05 20:15:27.617163
SPNG,25.16,24.68,24.8,631600.0,15000.0,16000.0,197.0,197.0,800.0,1588900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2026-02-05 20:15:28.173811
SMMR,24.99,24.83,24.98,2133400.0,,,221.0,221.0,,2104800.0,9666.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2026-02-05 20:15:28.173811
ATMN,22.78,22.78,22.86,2495700.0,,,,217.0,,1762000.0,,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2026-02-05 20:15:28.173811
WNTR,23.99,23.99,24.04,1585600.0,,,,,,2355400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2026-02-05 20:15:28.173811
SPNG,24.68,24.71,24.79,508500.0,100.0,9000.0,207.0,20000.0,1912.0,2000.0,207.0,1158900.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2026-02-05 20:15:29.232809
SMMR,24.99,24.85,24.87,2037900.0,15127.0,,211.0,,,,211.0,2110200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2026-02-05 20:15:29.232809
ATMN,23.13,22.83,22.84,2096500.0,100.0,2250.0,207.0,,,,207.0,1757300.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2026-02-05 20:15:29.232809
WNTR,24.06,24.0,24.06,1574800.0,12684.0,,214.0,,,,214.0,2246100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2026-02-05 20:15:29.232809
