ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_COLA-1,SELL_ANON,BUY_COLA-1,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SMMR,25.32,25.18,25.25,2011800.0,1925.0,1837400.0,1925.0,8000.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-04 21:09:40.855399
ATMN,25.42,25.09,25.42,1838600.0,984.0,1747400.0,984.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-04 21:09:40.855399
WNTR,23.98,23.91,23.93,1959100.0,,1802500.0,2641.0,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-04 21:09:40.855399
SPNG,24.62,24.62,24.67,2203000.0,1385.0,1767800.0,1385.0,20000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-04 21:09:41.883191
SMMR,25.18,25.17,25.25,2102700.0,2168.0,1837400.0,2168.0,8000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-04 21:09:41.883191
ATMN,25.49,25.09,25.26,1807000.0,1324.0,1731400.0,1324.0,5000.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-04 21:09:41.883191
WNTR,23.93,23.99,24.0,1962700.0,1890.0,1874000.0,1890.0,,,2000.0,6200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-04 21:09:41.883191
SPNG,24.67,24.62,24.67,2195600.0,1545.0,1767800.0,1545.0,20000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-04 21:09:42.930349
SMMR,25.12,25.12,25.25,2096800.0,2616.0,1963700.0,2616.0,5000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-04 21:09:42.930349
ATMN,25.49,25.21,25.3,1801600.0,1477.0,1744700.0,1477.0,5000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-04 21:09:42.930349
WNTR,23.85,23.82,23.84,1818100.0,,1898600.0,2379.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-04 21:09:42.930349
SPNG,25.01,25.01,25.07,2051100.0,2957.0,1754400.0,2957.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-04 21:09:43.964777
SMMR,25.12,25.22,25.25,1831700.0,4797.0,1863400.0,4797.0,5000.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-04 21:09:43.964777
ATMN,25.44,25.21,25.3,1707000.0,2708.0,1662800.0,2708.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-04 21:09:43.964777
WNTR,23.87,23.85,23.87,1941600.0,,1816900.0,3455.0,,,,8200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-04 21:09:43.964777
SPNG,25.01,25.01,25.07,2139200.0,1719.0,1848300.0,1719.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-04 21:09:45.007979
SMMR,25.1,25.13,25.25,1999000.0,2311.0,1956500.0,2311.0,5000.0,2000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-04 21:09:45.007979
ATMN,25.33,25.33,25.44,1813500.0,2066.0,1766600.0,2066.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-04 21:09:45.007979
WNTR,24.05,23.85,23.96,1924500.0,2060.0,1914800.0,2060.0,,10000.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-04 21:09:45.007979
SPNG,24.62,25.05,25.07,2126700.0,967.0,1866600.0,967.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-04 21:09:46.058765
SMMR,25.25,25.13,25.25,1957600.0,1617.0,1824100.0,1617.0,5000.0,2000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-04 21:09:46.058765
ATMN,25.23,25.21,25.23,1704400.0,1900.0,1673600.0,1900.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-04 21:09:46.058765
WNTR,24.08,23.85,24.09,1804200.0,2764.0,1782100.0,2764.0,,10000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-04 21:09:46.058765
SPNG,25.07,24.51,24.59,2009400.0,1728.0,864.0,1866600.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-04 21:09:47.094969
SMMR,25.13,25.13,25.25,1814300.0,3102.0,3102.0,1731000.0,5000.0,2000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-04 21:09:47.094969
ATMN,25.23,25.21,25.23,1684900.0,1822.0,1822.0,1663700.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-04 21:09:47.094969
WNTR,24.1,23.94,24.03,1807000.0,2652.0,2652.0,1772200.0,,10000.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-04 21:09:47.094969
SPNG,24.6,24.95,25.07,2101500.0,1195.0,1866600.0,1195.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-04 21:09:47.636492
SMMR,25.27,25.13,25.27,1923600.0,2216.0,1831300.0,2216.0,8000.0,2000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-04 21:09:47.636492
ATMN,25.23,25.21,25.23,1698700.0,1108.0,1671900.0,1108.0,5000.0,5000.0,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-04 21:09:47.636492
WNTR,24.1,23.98,24.03,1892500.0,1611.0,1869500.0,1611.0,,10000.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-04 21:09:47.636492
SPNG,24.51,24.83,25.14,2107300.0,850.0,1828200.0,850.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-04 21:09:48.706540
SMMR,25.29,25.29,25.32,2204600.0,1191.0,1953400.0,,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-04 21:09:48.706540
ATMN,25.27,25.21,25.27,1895800.0,,1828500.0,,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-04 21:09:48.706540
WNTR,23.98,23.99,24.11,1993600.0,1273.0,2013000.0,1273.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-04 21:09:48.706540
SPNG,24.83,24.95,25.14,2059100.0,1182.0,1828100.0,1182.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-04 21:09:49.745999
SMMR,25.25,25.29,25.32,2202900.0,1936.0,1832800.0,1936.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-04 21:09:49.745999
ATMN,25.48,25.21,25.48,1810800.0,1787.0,1839700.0,,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-04 21:09:49.745999
WNTR,23.98,23.94,23.97,2000500.0,2158.0,2051800.0,2158.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-04 21:09:49.745999
SPNG,24.75,24.51,24.58,2139700.0,1168.0,1820200.0,1168.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-04 21:09:50.786030
SMMR,25.29,25.29,25.32,2021200.0,2109.0,1818300.0,2109.0,5000.0,10000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-04 21:09:50.786030
ATMN,25.2,25.19,25.49,1794900.0,2147.0,1792500.0,2147.0,5000.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-04 21:09:50.786030
WNTR,24.12,23.94,24.05,1897700.0,2667.0,2034200.0,2667.0,,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-04 21:09:50.786030
SPNG,24.62,24.62,25.14,2078900.0,1178.0,1911100.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-04 21:09:51.829755
SMMR,25.29,25.29,25.32,2136000.0,2126.0,1923700.0,8000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-04 21:09:51.829755
ATMN,25.19,25.19,25.32,1794900.0,1973.0,1794200.0,5000.0,10000.0,1973.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-04 21:09:51.829755
WNTR,23.85,23.93,23.99,1908300.0,2974.0,1997500.0,,,2974.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-04 21:09:51.829755
SPNG,25.12,24.72,24.98,1661.0,2078900.0,1844700.0,1661.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-04 21:09:52.867262
SMMR,25.25,25.17,25.25,3085.0,2169800.0,1928000.0,3085.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-04 21:09:52.867262
ATMN,25.17,25.17,25.32,2333.0,1792000.0,1794200.0,2333.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-04 21:09:52.867262
WNTR,23.82,23.82,23.99,3516.0,2002100.0,1990500.0,3516.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-04 21:09:52.867262
SPNG,24.62,24.62,24.98,2062200.0,1105.0,1844700.0,1105.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-04 21:09:53.907770
SMMR,25.32,25.32,25.33,2153300.0,1049.0,1937100.0,,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-04 21:09:53.907770
ATMN,25.17,25.27,25.32,1801300.0,1552.0,1794200.0,1552.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-04 21:09:53.907770
WNTR,24.0,24.06,24.12,2013400.0,1959.0,2135100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-04 21:09:53.907770
SPNG,25.11,25.11,25.14,2054100.0,1800.0,1823100.0,1800.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-04 21:09:54.948411
SMMR,25.1,25.28,25.33,2065900.0,1724.0,1935700.0,,8000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-04 21:09:54.948411
ATMN,25.52,25.26,25.52,1893200.0,,1879500.0,,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-04 21:09:54.948411
WNTR,24.12,24.06,24.12,2013400.0,2748.0,2041700.0,2748.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-04 21:09:54.948411
SPNG,25.11,25.11,25.14,2054100.0,1980.0,1839500.0,1980.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-04 21:09:55.985896
SMMR,25.12,25.1,25.12,2065900.0,2400.0,1974000.0,2400.0,5000.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-04 21:09:55.985896
ATMN,25.52,25.26,25.39,1801000.0,2278.0,1796900.0,2278.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-04 21:09:55.985896
WNTR,24.01,23.78,23.85,1904100.0,,1928500.0,3155.0,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-04 21:09:55.985896
SPNG,24.51,24.65,25.14,2061700.0,1298.0,1839500.0,1298.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-04 21:09:57.041819
SMMR,25.16,25.1,25.16,2065900.0,2536.0,1929100.0,2536.0,5000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-04 21:09:57.041819
ATMN,25.12,25.18,25.52,1772700.0,2287.0,1796900.0,2287.0,5000.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-04 21:09:57.041819
WNTR,23.75,23.92,24.17,1816300.0,2645.0,1885900.0,2645.0,,,10000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-04 21:09:57.041819
SPNG,24.51,24.65,25.06,2063700.0,1118.0,1934900.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-04 21:09:58.080623
SMMR,25.26,25.15,25.26,2179300.0,1911.0,1944000.0,5000.0,1911.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-04 21:09:58.080623
ATMN,25.35,25.14,25.27,1770800.0,1715.0,1797000.0,5000.0,1715.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-04 21:09:58.080623
WNTR,23.75,23.83,24.17,1816300.0,2279.0,2012500.0,,2279.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-04 21:09:58.080623
SPNG,25.06,24.71,25.06,2028300.0,1203.0,1842200.0,1203.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-04 21:09:59.113545
SMMR,25.27,25.32,25.33,2157200.0,2055.0,1935700.0,,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-04 21:09:59.113545
ATMN,25.12,25.12,25.27,1782100.0,1844.0,1794000.0,1844.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-04 21:09:59.113545
WNTR,24.1,24.1,24.17,1912100.0,2771.0,2012500.0,2771.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-04 21:09:59.113545
SPNG,24.65,24.66,25.06,2048500.0,1211.0,1842200.0,1211.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-04 21:10:00.146822
SMMR,25.27,25.32,25.33,2016500.0,3622.0,2056300.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-04 21:10:00.146822
ATMN,25.4,25.12,25.29,1672200.0,4120.0,1693500.0,4120.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-04 21:10:00.146822
WNTR,24.2,23.96,24.2,1924900.0,2852.0,2016700.0,2852.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-04 21:10:00.146822
SPNG,24.66,24.66,25.06,2166600.0,1842200.0,1182.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-04 21:10:01.179368
SMMR,25.27,25.32,25.33,2095400.0,2056300.0,,5000.0,1767.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-04 21:10:01.179368
ATMN,25.11,25.11,25.31,1811800.0,1794800.0,2202.0,5000.0,2202.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-04 21:10:01.179368
WNTR,24.21,23.87,24.22,1810800.0,2013100.0,2428.0,,2428.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-04 21:10:01.179368
SPNG,25.02,25.02,25.06,2152100.0,1927400.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-04 21:10:02.210092
SMMR,25.33,25.32,25.33,2230000.0,2056300.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-04 21:10:02.210092
ATMN,25.11,25.11,25.4,1895400.0,1895000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-04 21:10:02.210092
WNTR,23.75,23.75,24.22,1701600.0,2106600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-04 21:10:02.210092
SPNG,24.66,24.66,25.06,2166600.0,1934100.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-04 21:10:02.788964
SMMR,25.2,25.2,25.33,2298500.0,2056300.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-04 21:10:02.788964
ATMN,25.4,25.09,25.4,1854600.0,1895000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-04 21:10:02.788964
WNTR,24.22,23.83,24.22,1821300.0,2106500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-04 21:10:02.788964
SPNG,24.69,24.69,24.7,2174800.0,1958500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-04 21:10:03.817851
SMMR,25.23,25.2,25.23,2266000.0,2046000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-04 21:10:03.817851
ATMN,25.4,25.09,25.4,1854600.0,1906300.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-04 21:10:03.817851
WNTR,24.08,24.04,24.08,1925000.0,2132100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-04 21:10:03.817851
SPNG,24.7,24.71,25.06,2195700.0,1934100.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-04 21:10:04.855521
SMMR,25.33,25.2,25.33,2266000.0,1932200.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-04 21:10:04.855521
ATMN,25.14,25.09,25.14,1869500.0,1937300.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-04 21:10:04.855521
WNTR,23.75,23.75,23.91,1830300.0,2133100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-04 21:10:04.855521
SPNG,24.69,24.69,25.09,2205100.0,1943400.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-04 21:10:05.919943
SMMR,25.34,25.2,25.34,2220400.0,1941900.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-04 21:10:05.919943
ATMN,25.42,25.09,25.17,1835700.0,1907500.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-04 21:10:05.919943
WNTR,23.91,23.75,23.91,2053200.0,2133100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-04 21:10:05.919943
SPNG,25.89,25.98,0.0,200000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-04 21:10:06.975435
SMMR,25.2,24.85,25.15,896400.0,5000.0,859100.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-04 21:10:06.975435
ATMN,25.62,25.75,0.0,200000.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-04 21:10:06.975435
WNTR,24.05,23.67,26.91,200000.0,,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-04 21:10:06.975435
SPNG,25.98,26.0,26.06,15000.0,898400.0,3000.0,828400.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-04 21:10:08.016680
SMMR,25.2,24.85,24.92,5000.0,896400.0,4000.0,1223300.0,4000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-04 21:10:08.016680
ATMN,25.75,25.93,26.45,25000.0,807000.0,3500.0,790900.0,3500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-04 21:10:08.016680
WNTR,23.91,23.67,23.73,,887700.0,4500.0,966100.0,4500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-04 21:10:08.016680
SPNG,25.98,25.98,26.05,898400.0,3000.0,5000.0,1019000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-04 21:10:09.060127
SMMR,24.83,24.83,24.87,896400.0,4000.0,13000.0,1578200.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-04 21:10:09.060127
ATMN,25.75,25.93,25.98,807000.0,3500.0,,1068200.0,3500.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-04 21:10:09.060127
WNTR,23.83,23.83,23.92,1002200.0,4500.0,10000.0,962800.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-04 21:10:09.060127
SPNG,26.08,25.99,26.04,10000.0,1107200.0,2100.0,1040700.0,10000.0,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-04 21:10:10.104428
SMMR,24.74,24.6,24.73,,909700.0,1724.0,1755800.0,18000.0,1724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-04 21:10:10.104428
ATMN,25.75,25.93,25.98,25000.0,801300.0,1626.0,1244900.0,,1626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-04 21:10:10.104428
WNTR,23.67,23.67,23.77,,882000.0,3150.0,1280000.0,15000.0,3150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-04 21:10:10.104428
SPNG,25.5,25.43,25.5,1110900.0,1392.0,1250700.0,15000.0,1392.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-04 21:10:11.152286
SMMR,24.24,24.24,24.63,942000.0,1240.0,1757600.0,18000.0,1240.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-04 21:10:11.152286
ATMN,25.75,25.93,25.97,801300.0,1351.0,1543900.0,,1351.0,25000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-04 21:10:11.152286
WNTR,23.67,23.68,23.77,1103900.0,2616.0,1370800.0,15000.0,2616.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-04 21:10:11.152286
SPNG,25.43,25.77,26.04,1217100.0,2584.0,1132100.0,3000.0,2584.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-04 21:10:12.201743
